date,total_issues,adventure,advocacy,animal,anthropomorphic,aviation,biography,car,children,crime,detective,domestic,drama,erotica,fantasy,fashion,fiction,frontier,funny animals,historical,history,horror,humor,jungle,martial arts,math & science,medical,military,mystery,nature,non,parody,religious,romance,satire,science fiction,sports,spy,superhero,suspense,sword and sorcery,teen,war,western,genre_entropy,genre_gini,genre_active_count,genre_entropy_norm,issues_monthly_flag,cpi,rate_10yr,fed_funds_rate,m2,housing_starts,consumer_sentiment,indpro,ip_manufacturing,capacity_util,nonfarm_payrolls,mfg_employment,unemployment_rate,labor_force_part,women_lfp,population,event_wwii_rationing,event_cca_enforcement,event_direct_market,event_dark_knight,event_speculator_bubble,event_speculator_crash,era,log_total_issues,log_indpro,log_ip_manufacturing,log_nonfarm_payrolls,log_mfg_employment,log_m2,log_population,log_cpi,log_housing_starts
1916-07-31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,10.8,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.6094379124341003,,,,,,,2.379546134130174,
1916-08-31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,10.9,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,,,,,,,2.388762789235098,
1916-09-30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,11.1,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.6094379124341003,,,,,,,2.4069451083182885,
1916-10-31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,11.3,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,,,,,,,2.424802725718295,
1916-11-30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,11.5,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.0986122886681098,,,,,,,2.4423470353692043,
1916-12-31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,11.6,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.6094379124341003,,,,,,,2.451005098112319,
1917-01-31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,11.7,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,,,,,,,2.4595888418037104,
1917-02-28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,12.0,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,,,,,,,2.4849066497880004,
1917-03-31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,12.0,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.6094379124341003,,,,,,,2.4849066497880004,
1917-04-30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,12.6,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,,,,,,,2.533696813957432,
1917-05-31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,12.8,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,,,,,,,2.5494451709255714,
1917-06-30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,13.0,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.6094379124341003,,,,,,,2.5649493574615367,
1917-07-31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,12.8,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,,,,,,,2.5494451709255714,
1917-08-31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,13.0,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,,,,,,,2.5649493574615367,
1917-09-30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,13.3,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,,,,,,,2.5877640352277083,
1917-10-31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,13.5,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,,,,,,,2.6026896854443837,
1917-11-30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,13.5,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.6094379124341003,,,,,,,2.6026896854443837,
1917-12-31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,13.7,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.6094379124341003,,,,,,,2.617395832834079,
1918-01-31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,14.0,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,,,,,,,2.6390573296152584,
1918-02-28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,14.1,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,,,,,,,2.6461747973841225,
1918-03-31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,14.0,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.6094379124341003,,,,,,,2.6390573296152584,
1918-04-30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,14.2,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,,,,,,,2.653241964607215,
1918-05-31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,14.5,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,,,,,,,2.6741486494265287,
1918-06-30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,14.7,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.6094379124341003,,,,,,,2.6878474937846906,
1918-07-31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,15.1,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,,,,,,,2.714694743820879,
1918-08-31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,15.4,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.6094379124341003,,,,,,,2.7343675094195836,
1918-09-30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,15.7,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,,,,,,,2.7536607123542622,
1918-10-31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,16.0,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,,,,,,,2.772588722239781,
1918-11-30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,16.3,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.6094379124341003,,,,,,,2.791165107812717,
1918-12-31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,16.5,,,,,,,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,,,,,,,2.803360380906535,
1919-01-31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,16.5,,,,,,4.8739,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,1.5838944379634032,,,,,,2.803360380906535,
1919-02-28,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,16.2,,,,,,4.6585,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,1.5386935079083426,,,,,,2.785011242238338,
1919-03-31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,16.4,,,,,,4.5238,,,,,,,,,0,0,0,0,0,0,pre_golden,1.6094379124341003,1.5093523486117437,,,,,,2.797281334830153,
1919-04-30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,16.7,,,,,,4.6046,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,1.5270558038281328,,,,,,2.8154087194227095,
1919-05-31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,16.9,,,,,,4.6315,,,,,,,,,0,0,0,0,0,0,pre_golden,1.6094379124341003,1.5328807897119452,,,,,,2.8273136219290276,
1919-06-30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,16.9,,,,,,4.9277,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,1.594872347754785,,,,,,2.8273136219290276,
1919-07-31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,17.4,,,,,,5.2239,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,1.6532442493713098,,,,,,2.856470206220483,
1919-08-31,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,17.7,,,,,,5.3047,,,,,,,,,0,0,0,0,0,0,pre_golden,1.6094379124341003,1.6685932200427829,,,,,,2.8735646395797834,
1919-09-30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,1,17.8,,,,,,5.197,,,,,,,,,0,0,0,0,0,0,pre_golden,1.791759469228055,1.6480815360263048,,,,,,2.8791984572980396,
1919-10-31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,18.1,,,,,,5.1432,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,1.63767545384534,,,,,,2.89591193827178,
1919-11-30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,18.5,,,,,,5.0624,,,,,,,,,0,0,0,0,0,0,pre_golden,1.6094379124341003,1.621840679151143,,,,,,2.917770732084279,
1919-12-31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,18.9,,,,,,5.1432,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,1.63767545384534,,,,,,2.9391619220655967,
1920-01-31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,19.3,,,,,,5.6279,,,,,,,,,0,0,0,0,0,0,pre_golden,1.0986122886681098,1.727736370792934,,,,,,2.9601050959108397,
1920-02-29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,19.5,,,,,,5.6279,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,1.727736370792934,,,,,,2.970414465569701,
1920-03-31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,19.7,,,,,,5.5201,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,1.7083959760669414,,,,,,2.9806186357439426,
1920-04-30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,20.3,,,,,,5.2239,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,1.6532442493713098,,,,,,3.0106208860477417,
1920-05-31,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,20.6,,,,,,5.3586,,,,,,,,,0,0,0,0,0,0,pre_golden,1.9459101490553132,1.6787027469357583,,,,,,3.0252910757955354,
1920-06-30,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,20.9,,,,,,5.4124,,,,,,,,,0,0,0,0,0,0,pre_golden,1.3862943611198906,1.688692617407352,,,,,,3.039749158970765,
1920-07-31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,20.8,,,,,,5.2778,,,,,,,,,0,0,0,0,0,0,pre_golden,1.6094379124341003,1.6635093442218276,,,,,,3.0349529867072724,
1920-08-31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,20.3,,,,,,5.3047,,,,,,,,,0,0,0,0,0,0,pre_golden,1.6094379124341003,1.6685932200427829,,,,,,3.0106208860477417,
1920-09-30,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,20.0,,,,,,5.1162,,,,,,,,,0,0,0,0,0,0,pre_golden,1.6094379124341003,1.632411975993922,,,,,,2.995732273553991,
1920-10-31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1,19.9,,,,,,4.9008,,,,,,,,,0,0,0,0,0,0,pre_golden,1.6094379124341003,1.5893984570963737,,,,,,2.990719731730447,
